university_id,mext_school_code,mext_experimental_code,official_name_ja,official_name_en,normalized_name_ja,former_name_ja,institution_status,institution_type,establishment_category,main_or_branch,parent_institution_id,school_corporation_name_ja,postal_code,prefecture_code,prefecture_ja,municipality_ja,address_ja,official_website_url,mext_source_url,mext_record_updated_at,record_created_at,record_updated_at,verification_status,review_notes
univ_f109110101556,F109110101556,not_found,宇都宮大学,not_found,宇都宮大学,not_found,active,university,national,main,not_applicable,not_found,3210943,09,栃木県,宇都宮市,栃木県宇都宮市峰町３５０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101561,F109310101561,not_found,足利大学,not_found,足利大学,not_found,active,university,private,main,not_applicable,not_found,3268558,09,栃木県,足利市,栃木県足利市大前町２６８－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101570,F109310101570,not_found,白鴎大学,not_found,白鴎大学,not_found,active,university,private,main,not_applicable,not_found,3230022,09,栃木県,小山市,栃木県小山市駅東通り２－３－５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101589,F109310101589,not_found,作新学院大学,not_found,作新学院大学,not_found,active,university,private,main,not_applicable,not_found,3213295,09,栃木県,宇都宮市,栃木県宇都宮市竹下町９０８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101598,F109310101598,not_found,国際医療福祉大学,not_found,国際医療福祉大学,not_found,active,university,private,main,not_applicable,not_found,3248501,09,栃木県,大田原市,栃木県大田原市北金丸字上ノ原２６００－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101605,F109310101605,not_found,宇都宮共和大学,not_found,宇都宮共和大学,not_found,active,university,private,main,not_applicable,not_found,3200811,09,栃木県,宇都宮市,栃木県宇都宮市大通り１－３－１８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101614,F109310101614,not_found,文星芸術大学,not_found,文星芸術大学,not_found,active,university,private,main,not_applicable,not_found,3200058,09,栃木県,宇都宮市,栃木県宇都宮市上戸祭四丁目８番１５号,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101623,F109310101623,not_found,自治医科大学,not_found,自治医科大学,not_found,active,university,private,main,not_applicable,not_found,3290498,09,栃木県,下野市,栃木県下野市薬師寺３３１１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f109310101632,F109310101632,not_found,獨協医科大学,not_found,獨協医科大学,not_found,active,university,private,main,not_applicable,not_found,3210293,09,栃木県,下都賀郡壬生町,栃木県下都賀郡壬生町大字北小林８８０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110110101713,F110110101713,not_found,群馬大学,not_found,群馬大学,not_found,active,university,national,main,not_applicable,not_found,3718510,10,群馬県,前橋市,群馬県前橋市荒牧町４－２,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110210101720,F110210101720,not_found,高崎経済大学,not_found,高崎経済大学,not_found,active,university,public,main,not_applicable,not_found,3700801,10,群馬県,高崎市,群馬県高崎市上並榎町１３００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110210101739,F110210101739,not_found,前橋工科大学,not_found,前橋工科大学,not_found,active,university,public,main,not_applicable,not_found,3710816,10,群馬県,前橋市,群馬県前橋市上佐鳥町４６０－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110210101748,F110210101748,not_found,群馬県立女子大学,not_found,群馬県立女子大学,not_found,active,university,public,main,not_applicable,not_found,3701193,10,群馬県,佐波郡玉村,群馬県佐波郡玉村町大字上之手１３９５－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110210101757,F110210101757,not_found,群馬県立県民健康科学大学,not_found,群馬県立県民健康科学大学,not_found,active,university,public,main,not_applicable,not_found,3710052,10,群馬県,前橋市,群馬県前橋市上沖町３２３番１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101764,F110310101764,not_found,育英大学,not_found,育英大学,not_found,active,university,private,main,not_applicable,not_found,3700011,10,群馬県,高崎市,群馬県高崎市京目町１６５６－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101773,F110310101773,not_found,ぐんま未来大学,not_found,ぐんま未来大学,not_found,active,university,private,main,not_applicable,not_found,3792392,10,群馬県,みどり市,群馬県みどり市笠懸町阿左美６０６番７,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101782,F110310101782,not_found,群馬パース大学,not_found,群馬パース大学,not_found,active,university,private,main,not_applicable,not_found,3700006,10,群馬県,高崎市,群馬県高崎市問屋町１－７－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101791,F110310101791,not_found,群馬医療福祉大学,not_found,群馬医療福祉大学,not_found,active,university,private,main,not_applicable,not_found,3710823,10,群馬県,前橋市,群馬県前橋市川曲町１９１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101808,F110310101808,not_found,高崎健康福祉大学,not_found,高崎健康福祉大学,not_found,active,university,private,main,not_applicable,not_found,3700033,10,群馬県,高崎市,群馬県高崎市中大類町３７－１番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101817,F110310101817,not_found,高崎商科大学,not_found,高崎商科大学,not_found,active,university,private,main,not_applicable,not_found,3701214,10,群馬県,高崎市,群馬県高崎市根小屋町７４１番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101826,F110310101826,not_found,上武大学,not_found,上武大学,not_found,active,university,private,main,not_applicable,not_found,3728588,10,群馬県,伊勢崎市,群馬県伊勢崎市戸谷塚町６３４－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101835,F110310101835,not_found,関東学園大学,not_found,関東学園大学,not_found,active,university,private,main,not_applicable,not_found,3738515,10,群馬県,太田市,群馬県太田市藤阿久町２００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310101844,F110310101844,not_found,共愛学園前橋国際大学,not_found,共愛学園前橋国際大学,not_found,active,university,private,main,not_applicable,not_found,3792121,10,群馬県,前橋市,群馬県前橋市小屋原町１１５４番４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f110310102843,F110310102843,not_found,東京福祉大学,not_found,東京福祉大学,not_found,active,university,private,main,not_applicable,not_found,3720831,10,群馬県,伊勢崎市,群馬県伊勢崎市山王町２０２０－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111110101945,F111110101945,not_found,埼玉大学,not_found,埼玉大学,not_found,active,university,national,main,not_applicable,not_found,3388570,11,埼玉県,さいたま市,埼玉県さいたま市桜区下大久保２５５,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111210101952,F111210101952,not_found,埼玉県立大学,not_found,埼玉県立大学,not_found,active,university,public,main,not_applicable,not_found,3438540,11,埼玉県,越谷市,埼玉県越谷市三野宮８２０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310101969,F111310101969,not_found,日本医療科学大学,not_found,日本医療科学大学,not_found,active,university,private,main,not_applicable,not_found,3500435,11,埼玉県,入間郡毛呂山町,埼玉県入間郡毛呂山町下川原１２７６番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310101978,F111310101978,not_found,日本薬科大学,not_found,日本薬科大学,not_found,active,university,private,main,not_applicable,not_found,3620806,11,埼玉県,北足立郡伊奈町,埼玉県北足立郡伊奈町小室１０２８１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310101987,F111310101987,not_found,武蔵野学院大学,not_found,武蔵野学院大学,not_found,active,university,private,main,not_applicable,not_found,3501328,11,埼玉県,狭山市,埼玉県狭山市広瀬台３－２６－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310101996,F111310101996,not_found,浦和大学,not_found,浦和大学,not_found,active,university,private,main,not_applicable,not_found,3360974,11,埼玉県,さいたま市,埼玉県さいたま市緑区大崎３５５１番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102003,F111310102003,not_found,ものつくり大学,not_found,ものつくり大学,not_found,active,university,private,main,not_applicable,not_found,3610038,11,埼玉県,行田市,埼玉県行田市大字前谷３３３,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102012,F111310102012,not_found,共栄大学,not_found,共栄大学,not_found,active,university,private,main,not_applicable,not_found,3440051,11,埼玉県,春日部市,埼玉県春日部市内牧４１５８番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102021,F111310102021,not_found,埼玉学園大学,not_found,埼玉学園大学,not_found,active,university,private,main,not_applicable,not_found,3330831,11,埼玉県,川口市,埼玉県川口市大字木曽呂１５１０番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102030,F111310102030,not_found,尚美学園大学,not_found,尚美学園大学,not_found,active,university,private,main,not_applicable,not_found,3501110,11,埼玉県,川越市,埼玉県川越市豊田町１－１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102049,F111310102049,not_found,人間総合科学大学,not_found,人間総合科学大学,not_found,active,university,private,main,not_applicable,not_found,3398539,11,埼玉県,さいたま市,埼玉県さいたま市岩槻区馬込１２８８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102058,F111310102058,not_found,西武文理大学,not_found,西武文理大学,not_found,active,university,private,main,not_applicable,not_found,3501336,11,埼玉県,狭山市,埼玉県狭山市大字柏原新田字下河原３１１番地１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102067,F111310102067,not_found,十文字学園女子大学,not_found,十文字学園女子大学,not_found,active,university,private,main,not_applicable,not_found,3528510,11,埼玉県,新座市,埼玉県新座市菅沢２－１－２８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102076,F111310102076,not_found,平成国際大学,not_found,平成国際大学,not_found,active,university,private,main,not_applicable,not_found,3478504,11,埼玉県,加須市,埼玉県加須市大字水深字大立野２０００,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102094,F111310102094,not_found,城西大学,not_found,城西大学,not_found,active,university,private,main,not_applicable,not_found,3500295,11,埼玉県,坂戸市,埼玉県坂戸市けやき台１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102101,F111310102101,not_found,東邦音楽大学,not_found,東邦音楽大学,not_found,active,university,private,main,not_applicable,not_found,3500015,11,埼玉県,川越市,埼玉県川越市今泉８４,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102110,F111310102110,not_found,獨協大学,not_found,獨協大学,not_found,active,university,private,main,not_applicable,not_found,3400042,11,埼玉県,草加市,埼玉県草加市学園町１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102129,F111310102129,not_found,日本工業大学,not_found,日本工業大学,not_found,active,university,private,main,not_applicable,not_found,3458501,11,埼玉県,南埼玉郡宮代町,埼玉県南埼玉郡宮代町学園台４－１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102138,F111310102138,not_found,明海大学,not_found,明海大学,not_found,active,university,private,main,not_applicable,not_found,3500283,11,埼玉県,坂戸市,埼玉県坂戸市けやき台１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102147,F111310102147,not_found,埼玉医科大学,not_found,埼玉医科大学,not_found,active,university,private,main,not_applicable,not_found,3500495,11,埼玉県,入間郡毛呂山町,埼玉県入間郡毛呂山町毛呂本郷３８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102156,F111310102156,not_found,埼玉工業大学,not_found,埼玉工業大学,not_found,active,university,private,main,not_applicable,not_found,3690203,11,埼玉県,深谷市,埼玉県深谷市普済寺１６９０,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102165,F111310102165,not_found,駿河台大学,not_found,駿河台大学,not_found,active,university,private,main,not_applicable,not_found,3578555,11,埼玉県,飯能市,埼玉県飯能市大字阿須字一の木６９８,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102174,F111310102174,not_found,聖学院大学,not_found,聖学院大学,not_found,active,university,private,main,not_applicable,not_found,3628585,11,埼玉県,上尾市,埼玉県上尾市戸崎１－１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102183,F111310102183,not_found,日本栄養大学,not_found,日本栄養大学,not_found,active,university,private,main,not_applicable,not_found,3500288,11,埼玉県,坂戸市,埼玉県坂戸市千代田３－９－２１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102192,F111310102192,not_found,東都大学,not_found,東都大学,not_found,active,university,private,main,not_applicable,not_found,3660052,11,埼玉県,深谷市,埼玉県深谷市上柴町西４丁目２番１１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102209,F111310102209,not_found,日本保健医療大学,not_found,日本保健医療大学,not_found,active,university,private,main,not_applicable,not_found,3400113,11,埼玉県,幸手市,埼玉県幸手市大字幸手１９６１－２,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310102860,F111310102860,not_found,文教大学,not_found,文教大学,not_found,active,university,private,main,not_applicable,not_found,3438511,11,埼玉県,越谷市,埼玉県越谷市南荻島３３３７,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f111310112047,F111310112047,not_found,教育テック大学院大学,not_found,教育テック大学院大学,not_found,active,university,private,main,not_applicable,not_found,3580033,11,埼玉県,入間市,埼玉県入間市狭山台１丁目３番７,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f112110102337,F112110102337,not_found,千葉大学,not_found,千葉大学,not_found,active,university,national,main,not_applicable,not_found,2638522,12,千葉県,千葉市,千葉県千葉市稲毛区弥生町１－３３,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f112210102353,F112210102353,not_found,千葉県立保健医療大学,not_found,千葉県立保健医療大学,not_found,active,university,public,main,not_applicable,not_found,2610014,12,千葉県,千葉市,千葉県千葉市美浜区若葉２丁目１０番１号,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f112310102342,F112310102342,not_found,放送大学,not_found,放送大学,not_found,active,university,private,main,not_applicable,not_found,2610014,12,千葉県,千葉市,千葉県千葉市美浜区若葉２－１１,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f112310102360,F112310102360,not_found,千葉科学大学,not_found,千葉科学大学,not_found,active,university,private,main,not_applicable,not_found,2880025,12,千葉県,銚子市,千葉県銚子市潮見町３番地,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
univ_f112310102379,F112310102379,not_found,愛国学園大学,not_found,愛国学園大学,not_found,active,university,private,main,not_applicable,not_found,2840005,12,千葉県,四街道市,千葉県四街道市四街道１５３２,not_found,https://www.mext.go.jp/content/20260529-mxt_chousa01-000011635_6.csv,2026-05-20,2026-07-14T02:34:06Z,2026-07-14T02:34:06Z,verified_registry_identity,"Identity verified against MEXT 2026-05-01 provisional F1 registry; English name, website, experimental code, former name, and corporation require later official-source enrichment."
